annotate,wr_lines,line_list_item_mask,,wh_id,wr_id
"<s>one 7 . page of ink<a0><s>It about about tees a started 3 little bad story brothers live got - tell way back you to<a0><s>We just had a thumper & in well.<a0><s>of little jumper and know history so and horsey named me, P Mike D.<a0><s>Ridin my horsey ad PRevere<a0><s>Lickin through quart' the and a up P sand .<a0><s>in carroms demand on . my trail cause long about leap now Beast i e . without body.<a0><s>no tis name gold, I<a0><s>hi... a was MCA'<a0><s>I ran . into a Dt music - , said howdy Mike - ,interlude><a0><s>is .<a0><s>I jewelry.<a0><s>get respect.<a0><s>Your<a0><s>I grabbed (Alvin, - and . his is what I expect.<a0><s>punched him in the piano<a0><s>my super ace went ""player and his is how it the face I ran down, when I , and that was from funky more music inteclude><a0><s>hid...<a0><s>page of . wheree ink<a0><s>- a started 3 little bad way story brothers<a0><s>I've you got .<a0><s>to tell thumper f .<a0><s>back in know - so well.<a0><s>had jumper history<a0><s>me a and little horsey , Mike D.<a0><s>beer.<a0><s>Rider my horsey named and a ad Rever sand through quart up .<a0><s>the land Parris long in demand on my trail.<a0><s>about leap now Beasheie -<a0><s>lookin-for without no bo<a0>","['one 7 . page of ink', 'It about about tees a started 3 little bad story brothers live got - tell', 'way back you to', 'We just had a thumper & in well.', 'of little jumper and know history so', 'and horsey named me, P Mike D.', 'Ridin my horsey ad PRevere', ""Lickin through quart' the and a"", 'up P sand .', 'in carroms demand on . my trail cause', 'long about leap now Beast i e .', 'without body. no', 'tis name gold, I', ""hi... a was MCA' I ran . into a"", 'Dt music - , said howdy', 'Mike - ,interlude>', 'is . I jewelry. get respect. Your', 'I grabbed (Alvin, - and . his is what I expect.', 'punched him in the piano my super ace', 'went ""player and', 'his is how it the face', 'I ran down, when I', ', and that was from funky', 'more music inteclude> hid...', 'page of . wheree', 'ink', ""- a started 3 little bad way story brothers I've you got . to tell"", 'thumper f . back in know - so well.', 'had jumper history', 'me a and little horsey , Mike D.', 'beer. Rider my horsey named and a ad Rever', 'sand through quart', 'up . the land', 'Parris', 'long in demand on my trail.', 'about leap now Beasheie -', 'lookin-for without no bo']","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,1
"<s>a girl,<a0>","['a girl,']",[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,457
<s>SE<a0>,['SE'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,392
<s>Lichen<a0>,['Lichen'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,409
<s>a hid.<a0>,['a hid.'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,378
<s>land<a0>,['land'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,314
<s>ang<a0>,['ang'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,322
<s>just<a0>,['just'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,405
<s>His<a0>,['His'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,453
<s>. looking for a<a0>,['. looking for a'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,326
"<s>Mike a to C A I ran i by<a0><s>music , - I said into a interlude > howdy,<a0>","['Mike a to C A I ran i by', 'music , - I said into a', 'interlude > howdy,']","[0, 0, 0]",,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,470
<s>This a<a0>,"['This', 'a']","[0, 0]",,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,357
<s>We<a0>,['We'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,396
<s>Sherouf<a0><s>I'm<a0>,"['Sherouf', ""I'm""]","[0, 0]",,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,417
<s>was just cowboy .<a0>,"['was just', 'cowboy .']","[0, 0]",,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,370
<s>Sherouf<a0>,['Sherouf'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,310
<s>cause<a0>,['cause'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,427
<s>. Mc<a0>,['. Mc'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,585
"<s>cash<a0><s>This<a0><s>Then is Alvin,<a0>","['cash', 'This', 'Then is Alvin,']","[0, 0, 0]",,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,573
<s>beer. me<a0>,['beer. me'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,305
<s>- - - -<a0>,['- - - -'],[0],,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,446
<s>said I'm cash<a0>,"['said', ""I'm"", 'cash']","[0, 0, 0]",,6774ac95761424cbf2d15aa58b6c0061a44e8aee2f2c3904232de8e6,348
"<s>Estimated Debt/Revenue of First 9 Chaiwallah<a0><s>Assumes: (1) Initial cost of $50k/store<a0><s>Break even of $10k/store<a0><s>Profit of $1 K /mo for first year<a0><s>Profit of $3500 / mo for next year<a0><s>Profit of $5500 / mo for 3rd year /22.7 from % rev. per in. years<a0><s>Profit of $7800/no for 4th year (15% rev. und) col<a0><s>Profit of $9500/ mo for 5th year 110% rev. in)<a0><s>1; 7 New store opens every 4 months<a0><s>-'<a0><s>sok. 44 * 4 14 . 4 . 14 22 22 22 312 31.2 . .... 31.238 38<a0><s>At each 4 moith villi. .,<a0><s>- 40 14 14 14 1.04 22 22 22 3112 31.2 / 31.2 38 interval for a store, s0K soK 4 II WI 4 i 14 14 i. 14 . 22 22 III 22 Bli2 , 31.2 .<a0><s>``/2 it's profit / loss for s0 K 14 144414 14 22 82 22 3/12 36.2 that timespan<a0><s>4 4 4 14 14 14 22 22 22 ,<a0><s>Tsk 14 11,112-5 1414 12222 22 based on the 4 Y 4 14 14 14 ' 22 , 22 above assumptions.<a0><s>50K 4 4 ',,'4 M 14 . 14 1 22 s* Y Y v.<a0><s>3B NA6 1210 1200 1204 1180 1132 H2 1BS.2 309.6<a0>","['Estimated Debt/Revenue of First 9 Chaiwallah', 'Assumes: (1) Initial cost of $50k/store', 'Break even of $10k/store', 'Profit of $1 K /mo for first year', 'Profit of $3500 / mo for next year', 'Profit of $5500 / mo for 3rd year /22.7 from % rev. per in. years', 'Profit of $7800/no for 4th year (15% rev. und)', 'col Profit of $9500/ mo for 5th year 110% rev. in)', '1; 7 New store opens every 4 months', ""-'"", 'sok. 44 * 4 14 . 4 . 14 22 22 22 312 31.2 . .... 31.238 38 At each 4 moith', 'villi. .,', '- 40 14 14 14 1.04 22 22 22 3112 31.2 / 31.2 38 interval for a store,', ""s0K soK 4 II WI 4 i 14 14 i. 14 . 22 22 III 22 Bli2 , 31.2 . ``/2 it's profit / loss for"", 's0 K 14 144414 14 22 82 22 3/12 36.2 that timespan', '4 4 4 14 14 14 22 22 22 ,', 'Tsk 14 11,112-5 1414 12222 22 based on the', ""4 Y 4 14 14 14 ' 22 , 22 above assumptions."", ""50K 4 4 ',,'4 M 14 . 14 1 22"", 's* Y Y v.', '3B NA6 1210 1200 1204 1180 1132 H2 1BS.2 309.6']","[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,1
"<s>3112 is recorded,<a0>","['3112 is recorded,']",[0],,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,328
<s>3 1<a0>,['3 1'],[0],,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,269
<s>year.<a0><s>Shops<a0><s>#<a0>,"['year.', 'Shops', '#']","[0, 0, 0]",,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,274
<s>-umsnerp o<a0>,['-umsnerp o'],[0],,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,293
<s>S<a0>,['S'],[0],,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,346
<s>736.8<a0><s>986.4<a0>,"['736.8', '986.4']","[0, 0]",,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,385
<s>(15% rev. inch)<a0>,['(15% rev. inch)'],[0],,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,263
<s>so<a0>,['so'],[0],,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,337
<s>MIY N 114<a0>,['MIY N 114'],[0],,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,357
<s>In the bank is<a0>,['In the bank is'],[0],,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,372
<s>-5<a0>,['-5'],[0],,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,289
"<s>' . , I . I,<a0>","[""' . , I . I,""]",[0],,120931b8b65ecb9a20f006be4e940ae62a7285fd8551344535c66d00,317
"<s>BV RAP 102302<a0><s>max murdoch: held based auditing-paper based owing to PDAS. .<a0><s>By Taying to get them to Tablet<a0><s><a0><s>GGD ""AN : J "" cooking beyond construction for Tablet<a0><s>( RAIGi- Technoloey decisions (up, construction)<a0><s>A rices builds: 2600 1054<a0><s>Gres. , Enu. health & safely arna.<a0><s>Primary PC)<a0><s>(manage, collect I reporting - using Tablet<a0><s>L DDn<a0><s>loop Is, reducing paper (consider massion)<a0><s>(posmaon ! pC).<a0><s>Jeff. . Primary PC.<a0><s>email heavy.<a0><s>Reviews documents.<a0><s>Travels light.<a0><s>Crative office maskup that interoperates with Greg z: same as left.<a0><s>Replaced laptop.<a0><s>(primary pc)<a0><s>eavy Travel /neetings<a0><s>Replaced PDA.<a0><s>Deployed 10 tablets in diverse functional areas.<a0><s>users are very dependent (note taking/storage/wireless....).<a0><s>Fost Myes construction project<a0><s>Built Alum Case for use outdoors.<a0><s>CRAG = Soks Bonly3.<a0><s>Notebook prinary used in off sites<a0><s>not arry training except tutorial.<a0><s>maxi Bureau of Sanitation in LA (Stormwater) -switched to PDAs recently.<a0><s>BV wants tablets.<a0><s>Fors filling using SPRINT DMA tO Prit back<a0>","['BV RAP 102302', 'max murdoch: held based auditing-paper based', 'owing to PDAS. . By Taying to get them to', 'Tablet', 'GGD ""AN : J "" cooking beyond construction for Tablet', '( RAIGi- Technoloey decisions (up, construction)', 'A rices builds: 2600 1054', 'Gres. , Enu. health & safely arna. Primary PC)', '(manage, collect I reporting - using Tablet', 'L', 'DDn loop Is, reducing paper (consider massion)', '(posmaon ! pC).', 'Jeff. . Primary PC. email heavy.', 'Reviews documents. Travels light.', 'Crative office maskup that interoperates', 'with', 'Greg z: same as left. Replaced laptop. (primary pc)', 'eavy Travel /neetings', 'Replaced PDA. Deployed 10 tablets in diverse', 'functional areas. users are very dependent', '(note taking/storage/wireless....). Fost Myes', 'construction project Built Alum Case for', 'use outdoors.', 'CRAG = Soks Bonly3. Notebook prinary used in off sites', 'not arry training except tutorial.', 'maxi Bureau of Sanitation in LA (Stormwater) -switched', 'to PDAs recently. BV wants tablets. Fors filling', 'using SPRINT DMA tO Prit back']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,e74f38104e41b376763555b2152e1bf82457544bc1c3e5e3f0a5c0b4,1
<s>PDA<a0>,['PDA'],[0],,e74f38104e41b376763555b2152e1bf82457544bc1c3e5e3f0a5c0b4,214
<s>`` 6%<a0>,['`` 6%'],[0],,dad4cd0ee77adfb55dc94a22fafd8f2e2d85f98c1202a88b4fec20a2,8
<s>10%<a0><s>50%<a0>,"['10%', '50%']","[0, 0]",,dad4cd0ee77adfb55dc94a22fafd8f2e2d85f98c1202a88b4fec20a2,1
<s>CHANGE CHANNELS<a1>,"['CHANGE', 'CHANNELS']","[0, 0]",,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,53
<s>NO<a0>,['NO'],[0],,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,64
<s>YES<a0>,['YES'],[0],,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,76
<s>A GOOD SHOW<a0>,"['A GOOD', 'SHOW']","[0, 0, 0]",,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,32
<s>No<a0>,['No'],[0],,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,60
<s>TURN OFF TV<a1><s>DO SOMETHING ELSE<a1>,"['TURN OFF TV DO', 'SOMETHING ELSE']","[0, 0]",,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,88
<s>TRIED ALL ? CHANELS<a0>,"['TRIED', 'ALL', '? CHANELS']","[0, 0, 0]",,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,43
<s>WATCH show<a1>,"['WATCH', 'show']","[0, 0]",,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,21
<s>WATCH SHOW<a1>,"['WATCH', 'SHOW']","[0, 0]",,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,81
<s>Stop<a0>,['Stop'],[0],,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,102
<s>turn on TV<a1>,"['turn on', 'TV']","[0, 0]",,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,8
<s>YE<a0>,['YE'],[0],,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,71
<s>START<a0>,['START'],[0],,51b9285cdeb2b1c599ed2e6cc430492e31f8ac358cabf602bfb34733,2
<s>Interface<a0><s>Templates<a0>,"['Interface', 'Templates']","[0, 0]",,b9b163687d99837956bb127141bfc2600c693d9b636d621586a328b1,42
<s>Data<a0>,['Data'],[0],,b9b163687d99837956bb127141bfc2600c693d9b636d621586a328b1,20
<s>Web services<a0>,"['Web', 'services']","[0, 0]",,b9b163687d99837956bb127141bfc2600c693d9b636d621586a328b1,35
<s>Web Server<a0>,"['Web', 'Server']","[0, 0]",,b9b163687d99837956bb127141bfc2600c693d9b636d621586a328b1,24
<s>Files<a0><s>DOCS<a0><s>Drawings<a0>,"['Files', 'DOCS', 'Drawings']","[0, 0, 0]",,b9b163687d99837956bb127141bfc2600c693d9b636d621586a328b1,3
<s>Publisher<a0>,['Publisher'],[0],,b9b163687d99837956bb127141bfc2600c693d9b636d621586a328b1,65
<s>Browser<a0>,['Browser'],[0],,b9b163687d99837956bb127141bfc2600c693d9b636d621586a328b1,14
<s>Bids<a0><s>offers<a0><s>etc...<a0>,"['Bids', 'offers', 'etc...']","[1, 1, 1]",,b9b163687d99837956bb127141bfc2600c693d9b636d621586a328b1,49
<s>I fish<a0><s>meat<a0><s>milk<a0>,"['I fish', 'meat', 'milk']","[0, 0, 0]",,08a7c2f8629a81b233e8e87e2580b7aa1e90488638d1f03b50d8e3b3,2
<s>South on I-5<a0><s>EAST on HWY 520<a0><s>Exit 148th South<a4><s>South to 20th<a0><s>West on 20th to 2nd entrance to Fred Meyer<a0>,"['South on I-5', 'EAST on HWY 520', 'Exit 148th South', 'South to 20th', 'West on 20th to', '2nd entrance', 'to Fred Meyer']","[0, 0, 0, 0, 0, 0, 0]",,784c941cfa96c7b38bae17ce9e5c2e5dba376c30abcefa47e857d03b,1
<s>IJ<a0>,['IJ'],[0],,784c941cfa96c7b38bae17ce9e5c2e5dba376c30abcefa47e857d03b,40
<s>HWY 520<a0>,['HWY 520'],[0],,784c941cfa96c7b38bae17ce9e5c2e5dba376c30abcefa47e857d03b,48
<s>20th<a0>,['20th'],[0],,784c941cfa96c7b38bae17ce9e5c2e5dba376c30abcefa47e857d03b,65
<s>North<a0>,['North'],[0],,784c941cfa96c7b38bae17ce9e5c2e5dba376c30abcefa47e857d03b,33
<s>148th<a0>,['148th'],[0],,784c941cfa96c7b38bae17ce9e5c2e5dba376c30abcefa47e857d03b,44
<s>er<a0>,['er'],[0],,784c941cfa96c7b38bae17ce9e5c2e5dba376c30abcefa47e857d03b,61
<s>Fred<a0><s>mey<a0>,"['Fred', 'mey']","[0, 0]",,784c941cfa96c7b38bae17ce9e5c2e5dba376c30abcefa47e857d03b,54
<s>physical means<a0>,"['physical', 'means']","[0, 0]",,31e03f2818ad6c3557e5bcb1b3fc057a19cfef4f41c6e912099b44ab,68
<s>Walk<a0><s>Bike<a0>,['Walk Bike'],[0],,31e03f2818ad6c3557e5bcb1b3fc057a19cfef4f41c6e912099b44ab,75
<s>Better City planning<a0>,"['Better City', 'planning']","[0, 0]",,31e03f2818ad6c3557e5bcb1b3fc057a19cfef4f41c6e912099b44ab,59
<s>What Can be done to improve Traffic?<a0>,"['What', 'Can be done', 'to improve', 'Traffic?']","[0, 0, 0, 0]",,31e03f2818ad6c3557e5bcb1b3fc057a19cfef4f41c6e912099b44ab,24
<s>relecommute<a0>,['relecommute'],[0],,31e03f2818ad6c3557e5bcb1b3fc057a19cfef4f41c6e912099b44ab,20
<s>Buses train Subway<a0><s>Public Transportation<a0><s>Alternate means<a0>,"['Buses train Subway', 'Public', 'Transportation', 'Alternate', 'means']","[0, 0, 0, 0, 0]",,31e03f2818ad6c3557e5bcb1b3fc057a19cfef4f41c6e912099b44ab,2
<s>Don't leave House 1<a0><s>Take alternate routes<a1>,"[""Don't leave"", 'House 1', 'Take alternate', 'routes']","[0, 0, 0, 0]",,31e03f2818ad6c3557e5bcb1b3fc057a19cfef4f41c6e912099b44ab,38
<s>Hug<a0><s>Mug<a0><s>Mug<a0>,"['Hug', 'Mug', 'Mug']","[0, 0, 0]",,b84f4e56a17e3e577826c05fbab5970edc626fa386e5aca0df7807d5,1
<s>Ty<a0>,['Ty'],[0],,f570430c6bb537cdf7ab0e4619abf18778a91b26718849a8859867f1,47
